,filled_template,possible_answers,answer_ix
727,"Q: What is the sentiment of this sentence? Christopher does not appreciate music
A: The sentiment of the sentence is","[' positive', ' negative']",1
728,"Q: Is the sentiment of this sentence positive or negative? Christopher appreciates music
A: The sentence is","[' positive', ' negative']",0
729,"Q: Is the sentiment of this sentence positive or negative? Christopher does not appreciate music
A: The sentence is","[' positive', ' negative']",1
730,"Q: Classify the sentiment of this sentence as positive or negative: Christopher appreciates modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",0
731,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not appreciate modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",1
732,"Q: Classify the sentiment of this sentence as positive or negative: Christopher appreciates modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
733,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not appreciate modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
734,"Q: Is the following sentence positive or negative? Christopher appreciates modern art
A: The sentence is","[' positive', ' negative']",0
735,"Q: Is the following sentence positive or negative? Christopher does not appreciate modern art
A: The sentence is","[' positive', ' negative']",1
736,"Q: What is the sentiment of this sentence? Christopher appreciates modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
737,"Q: What is the sentiment of this sentence? Christopher does not appreciate modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
738,"Q: Is the sentiment of this sentence positive or negative? Christopher appreciates modern art
A: The sentence is","[' positive', ' negative']",0
739,"Q: Is the sentiment of this sentence positive or negative? Christopher does not appreciate modern art
A: The sentence is","[' positive', ' negative']",1
740,"Q: Classify the sentiment of this sentence as positive or negative: Christopher appreciates math
A: The sentiment of the above sentence is","[' positive', ' negative']",0
741,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not appreciate math
A: The sentiment of the above sentence is","[' positive', ' negative']",1
742,"Q: Classify the sentiment of this sentence as positive or negative: Christopher appreciates math
A: The sentiment of the sentence is","[' positive', ' negative']",0
743,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not appreciate math
A: The sentiment of the sentence is","[' positive', ' negative']",1
744,"Q: Is the following sentence positive or negative? Christopher appreciates math
A: The sentence is","[' positive', ' negative']",0
745,"Q: Is the following sentence positive or negative? Christopher does not appreciate math
A: The sentence is","[' positive', ' negative']",1
746,"Q: What is the sentiment of this sentence? Christopher appreciates math
A: The sentiment of the sentence is","[' positive', ' negative']",0
747,"Q: What is the sentiment of this sentence? Christopher does not appreciate math
A: The sentiment of the sentence is","[' positive', ' negative']",1
748,"Q: Is the sentiment of this sentence positive or negative? Christopher appreciates math
A: The sentence is","[' positive', ' negative']",0
749,"Q: Is the sentiment of this sentence positive or negative? Christopher does not appreciate math
A: The sentence is","[' positive', ' negative']",1
750,"Q: Classify the sentiment of this sentence as positive or negative: Ashley loves running
A: The sentiment of the above sentence is","[' positive', ' negative']",0
751,"Q: Classify the sentiment of this sentence as positive or negative: Ashley hates running
A: The sentiment of the above sentence is","[' positive', ' negative']",1
752,"Q: Classify the sentiment of this sentence as positive or negative: Ashley loves running
A: The sentiment of the sentence is","[' positive', ' negative']",0
753,"Q: Classify the sentiment of this sentence as positive or negative: Ashley hates running
A: The sentiment of the sentence is","[' positive', ' negative']",1
754,"Q: Is the following sentence positive or negative? Ashley loves running
A: The sentence is","[' positive', ' negative']",0
755,"Q: Is the following sentence positive or negative? Ashley hates running
A: The sentence is","[' positive', ' negative']",1
756,"Q: What is the sentiment of this sentence? Ashley loves running
A: The sentiment of the sentence is","[' positive', ' negative']",0
757,"Q: What is the sentiment of this sentence? Ashley hates running
A: The sentiment of the sentence is","[' positive', ' negative']",1
758,"Q: Is the sentiment of this sentence positive or negative? Ashley loves running
A: The sentence is","[' positive', ' negative']",0
759,"Q: Is the sentiment of this sentence positive or negative? Ashley hates running
A: The sentence is","[' positive', ' negative']",1
760,"Q: Classify the sentiment of this sentence as positive or negative: Ashley loves being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",0
761,"Q: Classify the sentiment of this sentence as positive or negative: Ashley hates being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",1
762,"Q: Classify the sentiment of this sentence as positive or negative: Ashley loves being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
763,"Q: Classify the sentiment of this sentence as positive or negative: Ashley hates being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
764,"Q: Is the following sentence positive or negative? Ashley loves being outside
A: The sentence is","[' positive', ' negative']",0
765,"Q: Is the following sentence positive or negative? Ashley hates being outside
A: The sentence is","[' positive', ' negative']",1
766,"Q: What is the sentiment of this sentence? Ashley loves being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
767,"Q: What is the sentiment of this sentence? Ashley hates being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
768,"Q: Is the sentiment of this sentence positive or negative? Ashley loves being outside
A: The sentence is","[' positive', ' negative']",0
769,"Q: Is the sentiment of this sentence positive or negative? Ashley hates being outside
A: The sentence is","[' positive', ' negative']",1
770,"Q: Classify the sentiment of this sentence as positive or negative: Ashley loves music
A: The sentiment of the above sentence is","[' positive', ' negative']",0
771,"Q: Classify the sentiment of this sentence as positive or negative: Ashley hates music
A: The sentiment of the above sentence is","[' positive', ' negative']",1
772,"Q: Classify the sentiment of this sentence as positive or negative: Ashley loves music
A: The sentiment of the sentence is","[' positive', ' negative']",0
773,"Q: Classify the sentiment of this sentence as positive or negative: Ashley hates music
A: The sentiment of the sentence is","[' positive', ' negative']",1
774,"Q: Is the following sentence positive or negative? Ashley loves music
A: The sentence is","[' positive', ' negative']",0
775,"Q: Is the following sentence positive or negative? Ashley hates music
A: The sentence is","[' positive', ' negative']",1
776,"Q: What is the sentiment of this sentence? Ashley loves music
A: The sentiment of the sentence is","[' positive', ' negative']",0
777,"Q: What is the sentiment of this sentence? Ashley hates music
A: The sentiment of the sentence is","[' positive', ' negative']",1
778,"Q: Is the sentiment of this sentence positive or negative? Ashley loves music
A: The sentence is","[' positive', ' negative']",0
779,"Q: Is the sentiment of this sentence positive or negative? Ashley hates music
A: The sentence is","[' positive', ' negative']",1
780,"Q: Classify the sentiment of this sentence as positive or negative: Ashley loves modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",0
781,"Q: Classify the sentiment of this sentence as positive or negative: Ashley hates modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",1
782,"Q: Classify the sentiment of this sentence as positive or negative: Ashley loves modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
783,"Q: Classify the sentiment of this sentence as positive or negative: Ashley hates modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
784,"Q: Is the following sentence positive or negative? Ashley loves modern art
A: The sentence is","[' positive', ' negative']",0
785,"Q: Is the following sentence positive or negative? Ashley hates modern art
A: The sentence is","[' positive', ' negative']",1
786,"Q: What is the sentiment of this sentence? Ashley loves modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
787,"Q: What is the sentiment of this sentence? Ashley hates modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
788,"Q: Is the sentiment of this sentence positive or negative? Ashley loves modern art
A: The sentence is","[' positive', ' negative']",0
789,"Q: Is the sentiment of this sentence positive or negative? Ashley hates modern art
A: The sentence is","[' positive', ' negative']",1
790,"Q: Classify the sentiment of this sentence as positive or negative: Ashley loves math
A: The sentiment of the above sentence is","[' positive', ' negative']",0
791,"Q: Classify the sentiment of this sentence as positive or negative: Ashley hates math
A: The sentiment of the above sentence is","[' positive', ' negative']",1
792,"Q: Classify the sentiment of this sentence as positive or negative: Ashley loves math
A: The sentiment of the sentence is","[' positive', ' negative']",0
793,"Q: Classify the sentiment of this sentence as positive or negative: Ashley hates math
A: The sentiment of the sentence is","[' positive', ' negative']",1
794,"Q: Is the following sentence positive or negative? Ashley loves math
A: The sentence is","[' positive', ' negative']",0
795,"Q: Is the following sentence positive or negative? Ashley hates math
A: The sentence is","[' positive', ' negative']",1
796,"Q: What is the sentiment of this sentence? Ashley loves math
A: The sentiment of the sentence is","[' positive', ' negative']",0
797,"Q: What is the sentiment of this sentence? Ashley hates math
A: The sentiment of the sentence is","[' positive', ' negative']",1
798,"Q: Is the sentiment of this sentence positive or negative? Ashley loves math
A: The sentence is","[' positive', ' negative']",0
799,"Q: Is the sentiment of this sentence positive or negative? Ashley hates math
A: The sentence is","[' positive', ' negative']",1
800,"Q: Classify the sentiment of this sentence as positive or negative: Ashley likes running
A: The sentiment of the above sentence is","[' positive', ' negative']",0
801,"Q: Classify the sentiment of this sentence as positive or negative: Ashley dislikes running
A: The sentiment of the above sentence is","[' positive', ' negative']",1
802,"Q: Classify the sentiment of this sentence as positive or negative: Ashley likes running
A: The sentiment of the sentence is","[' positive', ' negative']",0
803,"Q: Classify the sentiment of this sentence as positive or negative: Ashley dislikes running
A: The sentiment of the sentence is","[' positive', ' negative']",1
804,"Q: Is the following sentence positive or negative? Ashley likes running
A: The sentence is","[' positive', ' negative']",0
805,"Q: Is the following sentence positive or negative? Ashley dislikes running
A: The sentence is","[' positive', ' negative']",1
806,"Q: What is the sentiment of this sentence? Ashley likes running
A: The sentiment of the sentence is","[' positive', ' negative']",0
807,"Q: What is the sentiment of this sentence? Ashley dislikes running
A: The sentiment of the sentence is","[' positive', ' negative']",1
808,"Q: Is the sentiment of this sentence positive or negative? Ashley likes running
A: The sentence is","[' positive', ' negative']",0
809,"Q: Is the sentiment of this sentence positive or negative? Ashley dislikes running
A: The sentence is","[' positive', ' negative']",1
810,"Q: Classify the sentiment of this sentence as positive or negative: Ashley likes being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",0
811,"Q: Classify the sentiment of this sentence as positive or negative: Ashley dislikes being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",1
812,"Q: Classify the sentiment of this sentence as positive or negative: Ashley likes being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
813,"Q: Classify the sentiment of this sentence as positive or negative: Ashley dislikes being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
814,"Q: Is the following sentence positive or negative? Ashley likes being outside
A: The sentence is","[' positive', ' negative']",0
815,"Q: Is the following sentence positive or negative? Ashley dislikes being outside
A: The sentence is","[' positive', ' negative']",1
816,"Q: What is the sentiment of this sentence? Ashley likes being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
817,"Q: What is the sentiment of this sentence? Ashley dislikes being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
818,"Q: Is the sentiment of this sentence positive or negative? Ashley likes being outside
A: The sentence is","[' positive', ' negative']",0
819,"Q: Is the sentiment of this sentence positive or negative? Ashley dislikes being outside
A: The sentence is","[' positive', ' negative']",1
820,"Q: Classify the sentiment of this sentence as positive or negative: Ashley likes music
A: The sentiment of the above sentence is","[' positive', ' negative']",0
821,"Q: Classify the sentiment of this sentence as positive or negative: Ashley dislikes music
A: The sentiment of the above sentence is","[' positive', ' negative']",1
822,"Q: Classify the sentiment of this sentence as positive or negative: Ashley likes music
A: The sentiment of the sentence is","[' positive', ' negative']",0
823,"Q: Classify the sentiment of this sentence as positive or negative: Ashley dislikes music
A: The sentiment of the sentence is","[' positive', ' negative']",1
824,"Q: Is the following sentence positive or negative? Ashley likes music
A: The sentence is","[' positive', ' negative']",0
825,"Q: Is the following sentence positive or negative? Ashley dislikes music
A: The sentence is","[' positive', ' negative']",1
826,"Q: What is the sentiment of this sentence? Ashley likes music
A: The sentiment of the sentence is","[' positive', ' negative']",0
827,"Q: What is the sentiment of this sentence? Ashley dislikes music
A: The sentiment of the sentence is","[' positive', ' negative']",1
828,"Q: Is the sentiment of this sentence positive or negative? Ashley likes music
A: The sentence is","[' positive', ' negative']",0
829,"Q: Is the sentiment of this sentence positive or negative? Ashley dislikes music
A: The sentence is","[' positive', ' negative']",1
830,"Q: Classify the sentiment of this sentence as positive or negative: Ashley likes modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",0
831,"Q: Classify the sentiment of this sentence as positive or negative: Ashley dislikes modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",1
832,"Q: Classify the sentiment of this sentence as positive or negative: Ashley likes modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
833,"Q: Classify the sentiment of this sentence as positive or negative: Ashley dislikes modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
834,"Q: Is the following sentence positive or negative? Ashley likes modern art
A: The sentence is","[' positive', ' negative']",0
835,"Q: Is the following sentence positive or negative? Ashley dislikes modern art
A: The sentence is","[' positive', ' negative']",1
836,"Q: What is the sentiment of this sentence? Ashley likes modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
837,"Q: What is the sentiment of this sentence? Ashley dislikes modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
838,"Q: Is the sentiment of this sentence positive or negative? Ashley likes modern art
A: The sentence is","[' positive', ' negative']",0
839,"Q: Is the sentiment of this sentence positive or negative? Ashley dislikes modern art
A: The sentence is","[' positive', ' negative']",1
840,"Q: Classify the sentiment of this sentence as positive or negative: Ashley likes math
A: The sentiment of the above sentence is","[' positive', ' negative']",0
841,"Q: Classify the sentiment of this sentence as positive or negative: Ashley dislikes math
A: The sentiment of the above sentence is","[' positive', ' negative']",1
842,"Q: Classify the sentiment of this sentence as positive or negative: Ashley likes math
A: The sentiment of the sentence is","[' positive', ' negative']",0
843,"Q: Classify the sentiment of this sentence as positive or negative: Ashley dislikes math
A: The sentiment of the sentence is","[' positive', ' negative']",1
844,"Q: Is the following sentence positive or negative? Ashley likes math
A: The sentence is","[' positive', ' negative']",0
845,"Q: Is the following sentence positive or negative? Ashley dislikes math
A: The sentence is","[' positive', ' negative']",1
846,"Q: What is the sentiment of this sentence? Ashley likes math
A: The sentiment of the sentence is","[' positive', ' negative']",0
847,"Q: What is the sentiment of this sentence? Ashley dislikes math
A: The sentiment of the sentence is","[' positive', ' negative']",1
848,"Q: Is the sentiment of this sentence positive or negative? Ashley likes math
A: The sentence is","[' positive', ' negative']",0
849,"Q: Is the sentiment of this sentence positive or negative? Ashley dislikes math
A: The sentence is","[' positive', ' negative']",1
850,"Q: Classify the sentiment of this sentence as positive or negative: Ashley enjoys running
A: The sentiment of the above sentence is","[' positive', ' negative']",0
851,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not enjoy running
A: The sentiment of the above sentence is","[' positive', ' negative']",1
852,"Q: Classify the sentiment of this sentence as positive or negative: Ashley enjoys running
A: The sentiment of the sentence is","[' positive', ' negative']",0
853,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not enjoy running
A: The sentiment of the sentence is","[' positive', ' negative']",1
854,"Q: Is the following sentence positive or negative? Ashley enjoys running
A: The sentence is","[' positive', ' negative']",0
855,"Q: Is the following sentence positive or negative? Ashley does not enjoy running
A: The sentence is","[' positive', ' negative']",1
856,"Q: What is the sentiment of this sentence? Ashley enjoys running
A: The sentiment of the sentence is","[' positive', ' negative']",0
857,"Q: What is the sentiment of this sentence? Ashley does not enjoy running
A: The sentiment of the sentence is","[' positive', ' negative']",1
858,"Q: Is the sentiment of this sentence positive or negative? Ashley enjoys running
A: The sentence is","[' positive', ' negative']",0
859,"Q: Is the sentiment of this sentence positive or negative? Ashley does not enjoy running
A: The sentence is","[' positive', ' negative']",1
860,"Q: Classify the sentiment of this sentence as positive or negative: Ashley enjoys being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",0
861,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not enjoy being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",1
862,"Q: Classify the sentiment of this sentence as positive or negative: Ashley enjoys being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
863,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not enjoy being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
864,"Q: Is the following sentence positive or negative? Ashley enjoys being outside
A: The sentence is","[' positive', ' negative']",0
865,"Q: Is the following sentence positive or negative? Ashley does not enjoy being outside
A: The sentence is","[' positive', ' negative']",1
866,"Q: What is the sentiment of this sentence? Ashley enjoys being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
867,"Q: What is the sentiment of this sentence? Ashley does not enjoy being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
868,"Q: Is the sentiment of this sentence positive or negative? Ashley enjoys being outside
A: The sentence is","[' positive', ' negative']",0
869,"Q: Is the sentiment of this sentence positive or negative? Ashley does not enjoy being outside
A: The sentence is","[' positive', ' negative']",1
870,"Q: Classify the sentiment of this sentence as positive or negative: Ashley enjoys music
A: The sentiment of the above sentence is","[' positive', ' negative']",0
871,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not enjoy music
A: The sentiment of the above sentence is","[' positive', ' negative']",1
872,"Q: Classify the sentiment of this sentence as positive or negative: Ashley enjoys music
A: The sentiment of the sentence is","[' positive', ' negative']",0
873,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not enjoy music
A: The sentiment of the sentence is","[' positive', ' negative']",1
874,"Q: Is the following sentence positive or negative? Ashley enjoys music
A: The sentence is","[' positive', ' negative']",0
875,"Q: Is the following sentence positive or negative? Ashley does not enjoy music
A: The sentence is","[' positive', ' negative']",1
876,"Q: What is the sentiment of this sentence? Ashley enjoys music
A: The sentiment of the sentence is","[' positive', ' negative']",0
877,"Q: What is the sentiment of this sentence? Ashley does not enjoy music
A: The sentiment of the sentence is","[' positive', ' negative']",1
878,"Q: Is the sentiment of this sentence positive or negative? Ashley enjoys music
A: The sentence is","[' positive', ' negative']",0
879,"Q: Is the sentiment of this sentence positive or negative? Ashley does not enjoy music
A: The sentence is","[' positive', ' negative']",1
880,"Q: Classify the sentiment of this sentence as positive or negative: Ashley enjoys modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",0
881,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not enjoy modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",1
882,"Q: Classify the sentiment of this sentence as positive or negative: Ashley enjoys modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
883,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not enjoy modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
884,"Q: Is the following sentence positive or negative? Ashley enjoys modern art
A: The sentence is","[' positive', ' negative']",0
885,"Q: Is the following sentence positive or negative? Ashley does not enjoy modern art
A: The sentence is","[' positive', ' negative']",1
886,"Q: What is the sentiment of this sentence? Ashley enjoys modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
887,"Q: What is the sentiment of this sentence? Ashley does not enjoy modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
888,"Q: Is the sentiment of this sentence positive or negative? Ashley enjoys modern art
A: The sentence is","[' positive', ' negative']",0
889,"Q: Is the sentiment of this sentence positive or negative? Ashley does not enjoy modern art
A: The sentence is","[' positive', ' negative']",1
890,"Q: Classify the sentiment of this sentence as positive or negative: Ashley enjoys math
A: The sentiment of the above sentence is","[' positive', ' negative']",0
891,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not enjoy math
A: The sentiment of the above sentence is","[' positive', ' negative']",1
892,"Q: Classify the sentiment of this sentence as positive or negative: Ashley enjoys math
A: The sentiment of the sentence is","[' positive', ' negative']",0
893,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not enjoy math
A: The sentiment of the sentence is","[' positive', ' negative']",1
894,"Q: Is the following sentence positive or negative? Ashley enjoys math
A: The sentence is","[' positive', ' negative']",0
895,"Q: Is the following sentence positive or negative? Ashley does not enjoy math
A: The sentence is","[' positive', ' negative']",1
896,"Q: What is the sentiment of this sentence? Ashley enjoys math
A: The sentiment of the sentence is","[' positive', ' negative']",0
897,"Q: What is the sentiment of this sentence? Ashley does not enjoy math
A: The sentiment of the sentence is","[' positive', ' negative']",1
898,"Q: Is the sentiment of this sentence positive or negative? Ashley enjoys math
A: The sentence is","[' positive', ' negative']",0
899,"Q: Is the sentiment of this sentence positive or negative? Ashley does not enjoy math
A: The sentence is","[' positive', ' negative']",1
900,"Q: Classify the sentiment of this sentence as positive or negative: Ashley adores running
A: The sentiment of the above sentence is","[' positive', ' negative']",0
901,"Q: Classify the sentiment of this sentence as positive or negative: Ashley abhors running
A: The sentiment of the above sentence is","[' positive', ' negative']",1
902,"Q: Classify the sentiment of this sentence as positive or negative: Ashley adores running
A: The sentiment of the sentence is","[' positive', ' negative']",0
903,"Q: Classify the sentiment of this sentence as positive or negative: Ashley abhors running
A: The sentiment of the sentence is","[' positive', ' negative']",1
904,"Q: Is the following sentence positive or negative? Ashley adores running
A: The sentence is","[' positive', ' negative']",0
905,"Q: Is the following sentence positive or negative? Ashley abhors running
A: The sentence is","[' positive', ' negative']",1
906,"Q: What is the sentiment of this sentence? Ashley adores running
A: The sentiment of the sentence is","[' positive', ' negative']",0
907,"Q: What is the sentiment of this sentence? Ashley abhors running
A: The sentiment of the sentence is","[' positive', ' negative']",1
908,"Q: Is the sentiment of this sentence positive or negative? Ashley adores running
A: The sentence is","[' positive', ' negative']",0
909,"Q: Is the sentiment of this sentence positive or negative? Ashley abhors running
A: The sentence is","[' positive', ' negative']",1
910,"Q: Classify the sentiment of this sentence as positive or negative: Ashley adores being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",0
911,"Q: Classify the sentiment of this sentence as positive or negative: Ashley abhors being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",1
912,"Q: Classify the sentiment of this sentence as positive or negative: Ashley adores being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
913,"Q: Classify the sentiment of this sentence as positive or negative: Ashley abhors being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
914,"Q: Is the following sentence positive or negative? Ashley adores being outside
A: The sentence is","[' positive', ' negative']",0
915,"Q: Is the following sentence positive or negative? Ashley abhors being outside
A: The sentence is","[' positive', ' negative']",1
916,"Q: What is the sentiment of this sentence? Ashley adores being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
917,"Q: What is the sentiment of this sentence? Ashley abhors being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
918,"Q: Is the sentiment of this sentence positive or negative? Ashley adores being outside
A: The sentence is","[' positive', ' negative']",0
919,"Q: Is the sentiment of this sentence positive or negative? Ashley abhors being outside
A: The sentence is","[' positive', ' negative']",1
920,"Q: Classify the sentiment of this sentence as positive or negative: Ashley adores music
A: The sentiment of the above sentence is","[' positive', ' negative']",0
921,"Q: Classify the sentiment of this sentence as positive or negative: Ashley abhors music
A: The sentiment of the above sentence is","[' positive', ' negative']",1
922,"Q: Classify the sentiment of this sentence as positive or negative: Ashley adores music
A: The sentiment of the sentence is","[' positive', ' negative']",0
923,"Q: Classify the sentiment of this sentence as positive or negative: Ashley abhors music
A: The sentiment of the sentence is","[' positive', ' negative']",1
924,"Q: Is the following sentence positive or negative? Ashley adores music
A: The sentence is","[' positive', ' negative']",0
925,"Q: Is the following sentence positive or negative? Ashley abhors music
A: The sentence is","[' positive', ' negative']",1
926,"Q: What is the sentiment of this sentence? Ashley adores music
A: The sentiment of the sentence is","[' positive', ' negative']",0
927,"Q: What is the sentiment of this sentence? Ashley abhors music
A: The sentiment of the sentence is","[' positive', ' negative']",1
928,"Q: Is the sentiment of this sentence positive or negative? Ashley adores music
A: The sentence is","[' positive', ' negative']",0
929,"Q: Is the sentiment of this sentence positive or negative? Ashley abhors music
A: The sentence is","[' positive', ' negative']",1
930,"Q: Classify the sentiment of this sentence as positive or negative: Ashley adores modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",0
931,"Q: Classify the sentiment of this sentence as positive or negative: Ashley abhors modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",1
932,"Q: Classify the sentiment of this sentence as positive or negative: Ashley adores modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
933,"Q: Classify the sentiment of this sentence as positive or negative: Ashley abhors modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
934,"Q: Is the following sentence positive or negative? Ashley adores modern art
A: The sentence is","[' positive', ' negative']",0
935,"Q: Is the following sentence positive or negative? Ashley abhors modern art
A: The sentence is","[' positive', ' negative']",1
936,"Q: What is the sentiment of this sentence? Ashley adores modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
937,"Q: What is the sentiment of this sentence? Ashley abhors modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
938,"Q: Is the sentiment of this sentence positive or negative? Ashley adores modern art
A: The sentence is","[' positive', ' negative']",0
939,"Q: Is the sentiment of this sentence positive or negative? Ashley abhors modern art
A: The sentence is","[' positive', ' negative']",1
940,"Q: Classify the sentiment of this sentence as positive or negative: Ashley adores math
A: The sentiment of the above sentence is","[' positive', ' negative']",0
941,"Q: Classify the sentiment of this sentence as positive or negative: Ashley abhors math
A: The sentiment of the above sentence is","[' positive', ' negative']",1
942,"Q: Classify the sentiment of this sentence as positive or negative: Ashley adores math
A: The sentiment of the sentence is","[' positive', ' negative']",0
943,"Q: Classify the sentiment of this sentence as positive or negative: Ashley abhors math
A: The sentiment of the sentence is","[' positive', ' negative']",1
944,"Q: Is the following sentence positive or negative? Ashley adores math
A: The sentence is","[' positive', ' negative']",0
945,"Q: Is the following sentence positive or negative? Ashley abhors math
A: The sentence is","[' positive', ' negative']",1
946,"Q: What is the sentiment of this sentence? Ashley adores math
A: The sentiment of the sentence is","[' positive', ' negative']",0
947,"Q: What is the sentiment of this sentence? Ashley abhors math
A: The sentiment of the sentence is","[' positive', ' negative']",1
948,"Q: Is the sentiment of this sentence positive or negative? Ashley adores math
A: The sentence is","[' positive', ' negative']",0
949,"Q: Is the sentiment of this sentence positive or negative? Ashley abhors math
A: The sentence is","[' positive', ' negative']",1
950,"Q: Classify the sentiment of this sentence as positive or negative: Ashley appreciates running
A: The sentiment of the above sentence is","[' positive', ' negative']",0
951,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not appreciate running
A: The sentiment of the above sentence is","[' positive', ' negative']",1
952,"Q: Classify the sentiment of this sentence as positive or negative: Ashley appreciates running
A: The sentiment of the sentence is","[' positive', ' negative']",0
953,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not appreciate running
A: The sentiment of the sentence is","[' positive', ' negative']",1
954,"Q: Is the following sentence positive or negative? Ashley appreciates running
A: The sentence is","[' positive', ' negative']",0
955,"Q: Is the following sentence positive or negative? Ashley does not appreciate running
A: The sentence is","[' positive', ' negative']",1
956,"Q: What is the sentiment of this sentence? Ashley appreciates running
A: The sentiment of the sentence is","[' positive', ' negative']",0
957,"Q: What is the sentiment of this sentence? Ashley does not appreciate running
A: The sentiment of the sentence is","[' positive', ' negative']",1
958,"Q: Is the sentiment of this sentence positive or negative? Ashley appreciates running
A: The sentence is","[' positive', ' negative']",0
959,"Q: Is the sentiment of this sentence positive or negative? Ashley does not appreciate running
A: The sentence is","[' positive', ' negative']",1
960,"Q: Classify the sentiment of this sentence as positive or negative: Ashley appreciates being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",0
961,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not appreciate being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",1
962,"Q: Classify the sentiment of this sentence as positive or negative: Ashley appreciates being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
963,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not appreciate being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
964,"Q: Is the following sentence positive or negative? Ashley appreciates being outside
A: The sentence is","[' positive', ' negative']",0
965,"Q: Is the following sentence positive or negative? Ashley does not appreciate being outside
A: The sentence is","[' positive', ' negative']",1
966,"Q: What is the sentiment of this sentence? Ashley appreciates being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
967,"Q: What is the sentiment of this sentence? Ashley does not appreciate being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
